Binary Relevance, 0.3575556222901376, 0.10500610500610501, 0.26774001192605845
DecTree, 0.24680399084500254, 0.11997046880767812, 0.17392168554959253
ExtraTree, 0.23220869667939484, 0.12281000653093677, 0.1596104154243689
RandomForest, 0.22405096754735718, 0.10209557883976489, 0.13178294573643412
TreeVote, 0.23559167690225452, 0.106070931652327, 0.14331146889286425
KNN-Cast, 0.38501598135782183, 0.08525712014084107, 0.25680779169151263
KNN-Plot, 0.40222150403345197, 0.08548428315870177, 0.2643609620353806
Vote, 0.42566251980211606, 0.08125337195104637, 0.2615782150665872
